"","log H/L MAP1_03K","log H/L MAP1_06K","log H/L MAP1_12K","log H/L MAP1_24K","log H/L MAP1_80K","log H/L MAP2_03K","log H/L MAP2_06K","log H/L MAP2_12K","log H/L MAP2_24K","log H/L MAP2_80K","log H/L MAP3_03K","log H/L MAP3_06K","log H/L MAP3_12K","log H/L MAP3_24K","log H/L MAP3_80K","log H/L MAP4_03K","log H/L MAP4_06K","log H/L MAP4_12K","log H/L MAP4_24K","log H/L MAP4_80K","log H/L MAP5_03K","log H/L MAP5_06K","log H/L MAP5_12K","log H/L MAP5_24K","log H/L MAP5_80K","log H/L MAP6_03K","log H/L MAP6_06K","log H/L MAP6_12K","log H/L MAP6_24K","log H/L MAP6_80K"
"P46939",-0.866094581582195,-0.17933494402326,0.906043966148932,1.80500347486387,3.40067454196401,-0.763097209405981,-0.130286489744617,0.760178357054385,1.75407508958804,3.42277121932047,-0.779892968013953,-0.217037948974805,0.42094045613708,1.4861479944139,-0.640074077146302,-1.10665332304833,-0.523172480972743,0.229833990460998,1.29818907014132,2.8963493588832,-1.28788850053372,-0.458604109726512,0.439569949662739,1.32492578405532,-0.345142894501703,-1.06235429309494,-0.427750593783884,0.504061001309293,0.888382834488422,0.000432743603971136
"O95399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452806262562501,-0.885819571230669,-0.797814256733245,1.30532853203996,3.86284809031506,0.498659360498882,-0.894858339676577,-0.72289601166455,1.27518588290793,3.7074143538007,0.117960952732417,-1.09921625501189,-0.331245466784958,1.8068189643584,3.63946371690372,0.456911259794135,-1.11281789753842,-0.397600133198262,1.84975912380251,3.76457970566259
"Q9P2Y5",1.13099674480835,-0.124974895869468,-1.05283508680929,-1.07066346599311,-0.983703374898349,1.43493508042062,0.160533008760908,-0.885153267083038,-0.785551868199081,-0.951261609489232,0.926303111861395,0.0692897127155347,-0.895931773536283,-0.910528967743609,-1.06975468168534,1.57221059331231,0.125518859575091,-0.837867322062123,-0.615287037577954,-1.02682224095049,1.32889389521384,-0.199636390618914,-1.01380025070862,-0.747390573585299,-0.58621097197322,1.30456944933373,0.0673633671196102,-0.928264784720231,-0.363716446777672,-0.524894358998528
"Q8NBZ7",-0.638748184184681,-0.691942072467708,0.716244669031325,1.68943335848407,1.42277121932047,-0.28000178196187,-0.116285352941905,0.647913109543964,1.73517554225381,1.42771343236642,-0.527013220346579,-0.115316125467837,0.460585313253668,1.43269221678717,1.71338788974999,-0.7158412541306,-0.463032024899321,0.425351877456702,1.00654937388386,1.26891341575756,-0.751052330413877,-0.738721941794217,0.619178216059069,1.81114217366931,1.62727997698585,-0.343842319264235,-0.449926783404183,0.696439020655754,1.827778384748,2.61739252769215
"Q9UBK9",2.16694034648427,1.26981115388004,-0.349327335213578,-1.25704524330251,-1.25515002054834,2.00557963969985,1.61438004755625,-0.281018134638079,-1.12384260556146,-1.11001255239554,1.85594984330384,1.61513375751443,-0.453735217160647,-1.43377909087152,-1.36561118591785,NA,NA,NA,NA,NA,1.82607047565521,1.1554254317472,-0.686661261381181,-1.16178236948278,-1.04370539689583,2.33396750436567,1.1901723448023,-0.601474502797679,-1.02159933178701,-0.982363096950502
"Q08AM6",1.67996420080623,0.411751628964522,-0.597234171922462,-0.753847333431001,-1.10553531585704,1.86580006933293,0.543792805535877,-0.525184998919108,-0.712835071263301,-1.00037514948218,1.97162631973835,0.733007184252677,-0.458663587998038,-0.75840384469046,-1.11609770970292,1.88639406639585,0.805044761370403,-0.293411983924476,-0.560281129174142,-1.1248805043941,1.62175885670973,0.523662313960492,-0.522902975284667,-0.539142130043058,-1.17182339388786,2.07850736692113,0.455859809386185,-0.538932506073829,-0.256769419758816,-0.984131385415889
"P63027",0.586692696860039,0.0907179597677998,-0.571986283213771,-0.716220430515558,-0.319315577005518,0.644317778337577,0.314290483987996,-0.51411982562488,-0.658424070511349,-0.240963507800763,0.630871383012576,0.334110567844753,-0.481021797597905,-0.811396517255263,-0.43434433769451,0.208017754895892,0.25519856641969,-0.630125961969208,-0.781181641845685,-0.472008876201384,0.245008800403796,-0.177832765862466,-0.648620432867123,-0.559685598196882,-0.423777799685274,0.874521578600167,0.106214296090968,-0.606166483328012,-0.536607723154974,-0.615485952260929
"Q15836",0.538538163629804,0.193960936897822,-0.340678212265444,-0.590006312994741,-0.258908432813811,0.664482840364683,0.301938766965336,-0.390869143133315,-0.549493425108022,-0.125966379401829,0.582748670621304,0.377512488485005,-0.29242220229558,-0.620822671109192,-0.204731765724062,0.545968369105293,0.266996371986216,-0.386675808343695,-0.576905945850098,-0.342213674981618,0.308244364393713,-0.0199161886013977,-0.460131495465982,-0.329449682219905,-0.271792123887812,0.758132585309438,0.166715444966422,-0.414095246287935,-0.231396428082319,-0.275629127430963
"O75379",0.777198757149517,0.0278617753545096,-0.335790250788145,-0.086231665842432,0.156914314653239,0.758729568457863,-0.0738183577893374,-0.29312911987536,-0.132720271720199,0.393745670660825,0.846072029630458,-0.0859100749458133,-0.435709639722404,-0.301532572771216,0.186627326682922,NA,NA,NA,NA,NA,0.257372755606801,-0.00226681112691802,-0.528032212338484,0.197739606006356,0.0908534304511135,1.06129233847829,-0.20288738623475,-0.486772045917706,0.304744657718631,0.267595721851879
"P51809",1.58144766466804,-0.429459350122414,-0.528989472486993,-0.0475173255695244,0.065296567127781,1.633198686374,-0.339162632303716,-0.637670389828431,-0.134160347841338,0.156008221107128,1.75510121893164,-0.194608478613293,-0.72146802477088,-0.105333545753362,0.0751903141552192,1.62161821345739,-0.20936139675157,-0.697289068907835,-0.0426351041897783,-0.0296322329446139,1.44482606194236,-0.508629165008598,-0.630416262881589,0.0260209707143702,0.0166389421137891,1.90338540095093,-0.340440727089101,-0.657081213379974,0.218719181703117,0.0518592988352499
"Q9BV40",0.870344990285551,0.0487941802608049,-0.549936905666566,-0.476096855550527,0.276317992652217,0.997545331370485,0.135928815526407,-0.564712786381261,-0.48174688132887,0.424169648802638,0.87365573328134,0.191815289706898,-0.619359199076491,-0.623442887230539,0.188147686926434,0.858060589899648,0.127897364486064,-0.643630786283775,-0.58564794367117,0.0385766514523232,0.688762243878824,-0.24113401292912,-0.614182455148305,-0.404190837488993,0.238175418577376,1.09234276899545,-0.128929149220062,-0.731469789262448,-0.200614236170723,0.207018225945622
"Q8TAA9",-0.457672603468622,-0.364700657515708,0.180911663368569,1.12617994882319,3.17834814530773,-0.334279794356141,-0.237863830098888,0.0457225357346006,1.03892776611756,3.18049798736835,-0.39615648827059,-0.335335127581466,-0.0821329238352428,0.933346019147923,2.76311408090448,-0.59274515420169,-0.514222846572009,-0.255046716331415,0.67617712414928,2.93436552494456,-0.730320479425178,-0.648507353927011,-0.246224335667982,1.0071955014042,2.71400367422801,-0.32331735755418,-0.590484148852647,-0.207477775859482,1.3461342832834,3.1575126715426
"Q9P0L0",0.209890007234039,-0.702890773895634,-0.210245712918841,1.03491998434916,1.36322715746913,0.271186601597253,-0.582079992188035,-0.290921151570165,1.05345893194152,2.65873704223494,NA,NA,NA,NA,NA,0.172359497848141,-0.607638610042347,-0.502607344379491,0.978561749475747,1.91494715047958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9P0L0-2",0.177088602105968,-0.775045978967323,-0.211247480164514,0.981925699290662,2.58633241040588,0.211884401940305,-0.620889227851597,-0.383548196807073,1.05415387176271,2.68701588345034,0.198871279517819,-0.563880813054129,-0.503997913634557,1.01899017538475,2.68043688716979,0.143393418693188,-0.66875340069988,-0.505369345499918,0.991390325248138,2.58084494955316,-0.0937712723168862,-0.882358145224623,-0.285143458646152,1.32860671742742,2.40143933232526,0.294429602109328,-0.767241020508102,-0.249873758881614,1.48789790121009,2.57574797817244
"O95292",0.15678490755436,-0.765327013233516,-0.178518348818923,1.00381808512698,2.79562150748378,0.237196573630394,-0.614182455148305,-0.370955851955722,1.07429990961054,2.83945576522463,0.210014737709273,-0.609244280815648,-0.533346779877253,1.00898878322725,2.83452919906152,0.124460486274336,-0.702444653378487,-0.539037314251141,1.03857665145232,2.68690386513838,-0.0793713169426925,-0.875910127889184,-0.312401761492718,1.29836505506124,2.49339115088994,0.240253261584505,-0.765498679437789,-0.258942959026036,1.54285234247007,2.68102190341448
"P26640",0.896698102700426,0.549028378207575,-0.309502446569404,-0.998990466766801,-1.47032895165222,1.01292617444427,0.817541400151434,-0.145860689101427,-0.829100706964851,-1.34047726072566,0.822281466295707,0.784755228692409,-0.178648972995106,-0.917488147834642,-1.47461262189731,0.800330472924636,1.06564123947595,0.13224779829844,-0.670796016970641,-1.42577251900233,1.05817793479155,0.878529176541209,-0.401711028925145,-1.02388569524634,-1.3489781678931,1.44487905641556,1.04124298223188,-0.29697019624297,-0.836243666602091,-1.14143010751902
"Q5ST30",-1.22209429516664,-0.615729107457585,1.9306994958852,2.5268951190214,6.3915958948613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.28177209994135,-0.932416348871734,3.08224273363519,1.92766894117163,3.083706949366,NA,NA,NA,NA,NA
"Q6EMK4",-0.277184273662965,-0.286620909075611,-0.190042332098237,0.906813649821099,2.44466706684191,-0.302937919502609,-0.247354156112054,-0.303436345847483,0.611077928831762,2.63825923185966,-0.318505756585215,-0.364459185180037,-0.497343517398633,0.481608942990055,3.5802661060564,-0.477602706094198,-0.550296013612387,-0.624198748737778,0.441483479582645,2.3188952496983,-0.375758703927476,-0.590310372046741,-0.359156993605679,0.744677789317074,2.67391818302937,-0.236231514208116,-0.649321720190983,-0.487479799527919,1.05401491057585,2.97129522809516
"P50552",-0.656580806751601,0.0798388806666704,0.28699939663384,0.0526941113038451,0.0758748669751276,-0.500646466786837,0.394294620494657,0.430285272977781,0.121413330915865,0.0612923384782941,-0.584912007278355,0.251325232327958,0.507515586479229,0.121545949846959,0.0368901105402659,-0.765425105706162,-0.0265283172592919,0.468426918823479,0.0533894195446349,-0.300928161118255,-0.719922632319854,0.141040345433593,0.171719239087848,-0.109529959780774,-0.0830953876694027,-0.347398782403481,0.319039815562536,0.160145725404579,-0.0669561950539448,-0.0815069032121426
"Q99536",-0.195483795162671,-0.42302323687386,0.212880566344385,0.109561151953051,0.217106608083392,-0.213437092295119,-0.400548894107705,0.149129269909933,0.087191249562623,0.229341813043554,-0.2521915624198,-0.193205776958292,0.244156395628104,0.0701145026613282,0.0514417113826102,-0.312509255504035,-0.314535223334667,0.170309668833176,0.0443241688122014,-0.075656834522945,-0.28033464622818,-0.490618317265291,0.426533138116673,0.581303036002642,0.285698125958125,-0.0302656044395231,-0.503813790726913,0.200002066021868,0.515409693385956,0.189413431033673
"P61758",-0.104309609536314,-0.0680598144456429,-1.12613956546881,-1.40487830800383,-0.768788805365588,-0.0959437161737508,0.0768326955573986,-1.07749765708142,-1.37149700838808,-0.813600865607042,-0.322884197095789,-0.103937449200391,-1.25030270091359,-1.67171498957378,-0.840577481806657,-0.452648887544354,0.169925001442312,-0.872551608373136,-1.40644543705555,-0.941780495571329,0.611738957498946,0.656633654588384,-0.927853029261625,-1.24048620061774,-0.720326652052417,0.907429101242319,0.797926049725878,-0.781751999567702,-1.0553214338786,-0.582663235308044
"P18206",-1.35653165878145,-0.921636100192013,-0.670979764667621,-0.374879165846809,0.754887502163469,-1.2287397952681,-0.728598229573905,-0.790584066944211,-0.372579930598799,0.584770128557275,-1.20869434706293,-0.761310953561901,-0.615707000746161,-0.253205698909449,0.81434533496322,-1.54027462609935,-0.862522707307455,-0.643630786283775,-0.392780963020784,0.617298482840846,-1.67364673952661,-1.08017941708131,-0.823728297114437,-0.288416992526039,0.395172505995779,-1.30907341354457,-0.933738557731279,-0.907170144854899,-0.223020130215816,0.32077347694587
"P55072",0.00719550140420377,-0.784482919735731,-0.691312944596315,0.0396999177209514,1.0727918181067,0.000144262291094538,-0.731589561708275,-0.790035153186776,0.0236102151826453,1.11303366529989,-0.091525233518495,-0.701881329837915,-0.94208536739568,-0.0272191329449442,0.960289283666254,-0.172831350707969,-0.724253909655808,-0.799721654253926,0.0754641742625125,0.96236393150695,-0.178518348818923,-0.900852944649699,-0.733507274393795,0.374065718222538,1.01970191444255,0.170950553318368,-0.766430938279769,-0.657490766125103,0.481195592928954,1.06177619758669
"Q96JH7",-0.800224020385087,-0.751222306350288,-1.03230016525541,-0.624220985954701,-0.0154033587145091,-0.877791138299771,-0.269077510009837,-1.07740632125531,-0.91001380181959,-0.0669713074259878,NA,NA,NA,NA,NA,-0.890224913398517,-0.644645379438934,-0.813448733403429,-1.01712503910194,-0.40594835814811,-0.0804234608162127,-0.583938550701383,-1.09788782066943,-0.980568505038016,-0.949505267905227,-0.911858403130982,-0.680382065799839,-0.978037086208462,-0.808841663753201,-0.746518942278417
"P21796",-1.09200183985044,-0.629166151823597,3.0044115018931,4.12796337812358,4.80348537559595,-1.0006926598713,-0.459020509130966,2.87854879423542,4.20053574060489,4.85847839042327,-1.04120928126935,-0.424900700415243,2.58388007347952,4.18832179260413,4.9118353649106,-1.17263620732327,-0.630304601771428,2.53900988006208,4.12556845177803,4.88562316919682,-1.21665231147168,-0.801505846360917,2.68241598557363,4.06806884568833,4.92281628559877,-0.848790607115106,-0.627805655205096,2.77917565703236,4.38031386588772,5.09495386009705
"P45880",-1.1303338618913,-0.651201040387892,3.0679484225467,4.18816351558358,4.802865283875,-1.03014774682644,-0.483924321607157,2.91513842592446,4.28451413324425,4.97498811199193,-1.06564202430227,-0.490841310464077,2.66911749819359,4.23503770964215,4.95977015521147,-1.18948286096046,-0.64665412279017,2.72495580262452,4.22912643261328,4.90698677207206,-1.18383449840008,-0.825363484528128,2.7343302702514,4.07219157052538,5.0167191609156,-0.821661416700213,-0.65340046116493,2.82594840474589,4.35748162753371,5.10948593301561
"Q9Y277",-1.09341721216753,-0.608298258460025,2.98376888619273,4.12969515665378,4.84989920779708,-1.02779261421203,-0.456682299177401,2.90771750374094,4.17528506348949,4.83526723583332,-1.05451215185242,-0.413922246289486,2.71995004506856,4.18030701996943,4.97503398391896,-1.19637617365423,-0.612549223633511,2.80712819502216,4.31418895571231,4.84759610226264,-1.22566624182896,-0.799721654253926,2.77475543854142,4.07219157052538,4.98253731439927,-0.797538394832447,-0.596950471103476,2.88475419634872,4.38093719492782,5.13705261109088
"Q9HBM0",0.583422804693596,-0.904224075554113,-0.464683559651929,0.650305028920028,2.90296111858259,0.616922242118701,-0.652787914414355,-0.646879999172853,0.732486293029945,2.70442935207648,0.455018096969725,-0.672128718299289,-0.888354337214732,0.633942631235604,2.66284351749806,0.451962766205277,-0.656444362334714,-0.744317997187787,0.588708639954051,7.60903095131119,0.305328532039964,-1.00807278239614,-0.585279928548493,0.902112179330568,2.3656645451712,0.560910560879889,-0.758794375774683,-0.660794188479884,1.10520872342818,2.6161459356086
"P08670",-0.77265322433507,-0.648394283849371,-1.11572249642619,-0.840654989800384,-0.425191248077233,-0.827461280605603,-0.616547294009758,-1.04397309418377,-0.801832768550129,-0.527345873295182,-0.634083546141939,-0.0999582389772756,-0.0348991375564365,-0.411368106287819,-0.385619952443752,-0.990165561488088,-0.294579384712743,-0.0629117748803609,-0.562729641479079,-0.751586607949182,-0.951401093303757,-0.401539507529867,-0.564734125340725,-0.62384299987406,-0.583441259766598,-0.649027590454272,-0.493032530658558,-0.757135348267346,-0.695886192074064,-0.633434384288213
"Q9BQE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208267528968692,-1.11634790611211,-0.967814502394986,0.687060688339892,2.46889606251876,0.699906932374876,-0.896603075507769,-0.806467937327314,0.775935488301787,2.37364821133469
"Q9H9C1",0.422663591655022,-0.196971399451987,-0.694554721446447,-0.932223627951507,-0.732931692881716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243059706072528,0.100035721161844,-0.40087267366503,-0.299453748312463,-0.200398721740115
"Q9BQB6",0.557091443998695,-0.697359248571432,-0.366950148644403,0.975996957616443,3.17251951815076,0.54616598502792,-0.705452766104485,-0.503609237274672,1.09821740998152,3.22752545628376,0.532366835567957,-0.512019802503937,-0.635024229748982,1.08399621153056,3.22726358920678,0.491493980872165,-0.799395210050252,-0.687125755353509,1.0064775640712,3.01540836161156,0.181038924431668,-1.02497152063528,-0.533033615726921,1.3275149202002,3.29029168869159,0.608809242675524,-0.999567256396029,-0.365443902919825,1.58159227883601,3.44572670334998
"Q8N0U8",0.495899785706589,-0.86003288392355,-0.413384156700649,1.01328358681842,3.09605940269333,0.613720228180059,-0.726901910821509,-0.530905900383828,0.959918496689248,3.00911422951583,0.428785589848052,-0.673508671574589,-0.767265575556582,1.1263121303287,3.28470659819229,0.507312604411938,-0.707548047331114,-0.76175119481739,0.935836873684025,3.39423973490979,0.248170473201803,-0.95757978796727,-0.482835190670376,1.41256476613875,3.33699741660501,0.533961965345151,-0.84746609244371,-0.542353180607556,1.6075788797885,3.30076803328031
"P98155-2",0.897859973618413,0.390337511615924,-0.624665802287294,-0.943610693654374,-0.387619190256945,1.07286040193125,0.398350370345965,-0.63184628890381,-0.944387843313307,-0.375103677790962,0.990809676232546,0.561692721398309,-0.535666309770061,-0.945026529570872,-0.462892825245374,0.988557451362822,0.419646752531433,-0.601408835706844,-0.998068082740887,-0.573509799874696,0.85023935516591,0.136191386287144,-0.694858282034642,-0.719993921698695,-0.484045386925345,1.00374613923289,0.231432408447965,-0.683298145127381,-0.57544333334476,-0.492281460008319
"Q3ZAQ7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153286520990863,-0.934841324871453,-0.455198116146277,1.48707468005172,2.97720664189067,0.606063145152119,-0.789960317489681,-0.33821392289973,1.4735791277893,3.02046664251354
"Q96GC9",0.464981862274952,-0.87286861453589,-0.398607741242951,0.963548106438987,3.09169983413681,0.654802125789791,-0.734635120475833,-0.468650980990978,1.04593217391872,2.91935915297084,0.525367331065692,-0.607418794244614,-0.689241093229093,0.816640662519667,3.27384407668226,0.530370439980735,-0.663899460321473,-0.719471214706934,0.97364800821647,2.51538446063695,0.138028044766761,-1.00251247585959,-0.509902288330352,1.19528459716319,2.7742704954837,NA,NA,NA,NA,NA
