"","126.Rep1","127N.Rep1","127C.Rep1","128N.Rep1","128C.Rep1","129N.Rep1","129C.Rep1","130N.Rep1","126.Rep2","127N.Rep2","127C.Rep2","128N.Rep2","128C.Rep2","129N.Rep2","129C.Rep2","130N.Rep2","126.Rep3","127N.Rep3","127C.Rep3","128N.Rep3","128C.Rep3","129N.Rep3","129C.Rep3","130N.Rep3"
"O94986",0.0708697511532446,0.313831236273798,0.0734498803918862,0.114777765057582,0.1324471890492,0.102137964927844,0.111637760570265,0.0808484525761799,0.179394526914331,0.316918942875439,0.133835624080585,0.100216345498685,0.0791387423105163,0.0840095503172218,0.0536449542339996,0.0528413137692226,0.131037721518614,0.221675983290473,0.111370680416956,0.154869518341984,0.133831188696813,0.0964030145510452,0.0825258745621038,0.0682860186220105
"O94992",0.0757097587880226,0.0174468139503099,0.0603507453793776,0.151552597447007,0.175119728775993,0.153976045675389,0.163367988460719,0.202476321523182,0.034052088936404,0.0156202405372762,0.0528302885870109,0.158160618650865,0.198134554699532,0.189111418976267,0.161566965001121,0.190523824611523,0.0557775864467794,0.0165552903339148,0.0716459776224084,0.130857113852363,0.167946091159554,0.205380263393552,0.179459964885246,0.172377712306183
"O95059",0.0255737521637404,0.0552529463652202,0.0555560162412589,0.327570333975027,0.146447733438771,0.131484644011335,0.146942031642592,0.111172542162055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O95067",0.200446836389938,0.0761077315078666,0.0712300414149568,0.0878418759177277,0.0951013193616839,0.118887768009596,0.136813306442377,0.213571120955855,0.102911048618966,0.0909198008978411,0.0865059358664991,0.0731240091819079,0.108631224681976,0.143975786731444,0.155529471766344,0.238402722255021,0.227224155482409,0.0817278265409345,0.0803584039935006,0.0774769585920437,0.0814645186930899,0.109584222998497,0.14674234676894,0.195421566930586
"O95071",0.0215700852231597,0.023581401499991,0.0158145849824584,0.156188331024828,0.317602819255607,0.206825592764109,0.14624065238389,0.112176532865956,0.0235513325764623,0.0244964820955018,0.0173557293216672,0.0832884995714234,0.325305249384828,0.26759675680437,0.161122641218189,0.0972833090275582,0.0276556803822033,0.0356492544237485,0.0231433835372371,0.0973901389555254,0.264641325126144,0.266820597435274,0.156916837679918,0.127782782459949
"O95081",0.134733843090565,0.0698216555604229,0.0698529184182014,0.0543533054052898,0.0804003275207861,0.123944251490039,0.17767129389411,0.289222404620585,0.0750320679354483,0.0574773053684734,0.0504392131141456,0.0501887783203575,0.0621509699860413,0.123758789392859,0.195777224547248,0.385175651335427,0.0707202253629981,0.0507314088810296,0.0453070606893571,0.0790309902506222,0.0572461224709627,0.1127751885378,0.152506418518604,0.431682585288627
"O95104",0.0590222156772439,0.0325697877838068,0.0458555142847948,0.0813357776870237,0.122047484036662,0.15678784048045,0.197182199909929,0.305199180140089,0.0434392430234886,0.02765704628084,0.0497811406283033,0.0910596397419105,0.127382400096223,0.166910564794085,0.21327753092577,0.28049243450938,0.0576203872580118,0.0328540394813827,0.0508017983376578,0.0938329616735842,0.114020166366807,0.169183658862315,0.22084517920449,0.260841808815752
"O95139",0.0941764628816307,0.720604535913706,0.141735784787495,0.0154499883090783,0.00925324875622224,0.011190303057779,0.00482627497703427,0.00276340131705471,0.218868229737936,0.504564881896768,0.236249420391027,0.0182895639715149,0.00646957464433008,0.00513124356764044,0.00606198354551153,0.00436510224527169,0.233359874502294,0.564672422054967,0.112251901352746,0.0298699616648129,0.0212865688809231,0.0146969789316012,0.0122908308685143,0.0115714617441418
"O95140",0.0557312811370613,0.722673525519683,0.138894603607917,0.0163462694337452,0.0101624993872397,0.0101779609648369,0.00654967493793952,0.0394641850115777,0.264333772434739,0.481949525903135,0.172652363105646,0.0462639756420068,0.0176591402766674,0.00725589894115285,0.00478919626107277,0.00509612743557935,0.310492930645931,0.554509331119591,0.0875495293993048,0.0167515206308862,0.0113378545811843,0.00952394077027854,0.0048875831151612,0.0049473097376629
"O95155",0.0352844901613808,0.0450916753108684,0.0453294843118483,0.104570243555259,0.182683373658856,0.175049075834728,0.173527935251329,0.238463721915731,0.0396545779635223,0.0422255408942925,0.0303805344544228,0.0694709244966708,0.163667156647227,0.215721064470138,0.217637434871683,0.221242766202044,0.0410761641956328,0.0455195521262681,0.0427782813525415,0.0792460669642915,0.145121452957199,0.189543315687203,0.169279446978062,0.287435719738802
"O95159",0.588285777504166,0.33336175553983,0.0588446827810347,0.00880040971307866,0.00320196455286576,0.0035228771931758,0.00265073618491463,0.00133179653093446,0.452684904510773,0.385371693243752,0.122474763053226,0.0155108826791909,0.00852215856831884,0.0059891930100113,0.00445498087053942,0.00499142406418846,0.793914074947775,0.163620905334573,0.0272973540841491,0.00528328284639831,0.00364857221706273,0.00303754540881075,0.00140137760015616,0.00179688756107548
"O95163",0.0378011951963793,0.0390604302456692,0.0227272929840937,0.0279473065394056,0.108550004882361,0.201384002844753,0.240452623131947,0.322077144175391,0.0416262662670598,0.0602217636337979,0.0359480741021805,0.0277328076707494,0.0571215036322319,0.207973795835673,0.303030415094502,0.266345373763805,0.0610581407210382,0.0624782777485157,0.0320789822978077,0.0290283777704006,0.058230614055907,0.17386066447958,0.195868748834305,0.387396194092445
"O95168",0.032457518107533,0.753531704677983,0.130168759722318,0.0178381517834401,0.0142872209940692,0.0236484814960228,0.0157776959342352,0.0122904672843992,0.209514047939745,0.509109706087886,0.150435023348572,0.0669130679350399,0.0303105248422152,0.0137027726109582,0.0103074342501233,0.00970742298546077,NA,NA,NA,NA,NA,NA,NA,NA
"O95169",0.0548440939708689,0.759358096509424,0.133832599175684,0.0206002036893641,0.00918792130263696,0.0090586910154063,0.00860665077115971,0.0045117435654556,0.32212645929212,0.430828490442047,0.196638623249552,0.0245403868263723,0.0138824416689371,0.00503127333419065,0.00413462879963711,0.00281769638714308,0.42739801434369,0.470654110948878,0.0739831873538394,0.0106515295468264,0.00681017337177302,0.00536167884200067,0.00308811198700514,0.00205319360598769
"O95182",0.0410265873362721,0.775219924115236,0.144729058260189,0.00990790090401448,0.00867087479507164,0.0107943616620044,0.00659673049945789,0.00305456242775408,0.215380889457899,0.543549138832884,0.173023655299988,0.0340748244182784,0.0140654265029622,0.00707649814985164,0.00674565692466852,0.006083910413469,0.162307279383712,0.693162004615312,0.0946462393303021,0.0183699368734199,0.0150974374754242,0.00700375678154645,0.00598517527294512,0.00342817026733898
"O95197",0.697841373668581,0.216772626338541,0.0599399944610139,0.00763644232790299,0.00621185937841845,0.00425286138308981,0.00335772135581389,0.00398712108663912,0.516558565075058,0.280155122863476,0.139114037965889,0.0270305357718143,0.0132639937287529,0.00899835544324561,0.00842593740210478,0.00645345174965961,0.632327444200914,0.253020527245104,0.060173259822544,0.0192661113725517,0.0124446076475441,0.00905795339545436,0.00729506268620983,0.00641503362967763
"O95202",0.0750509370816718,0.765837142136094,0.131844150149826,0.00885708784238048,0.00511281966639013,0.00619726672453758,0.00387809359558462,0.00322250280351589,0.318308181225481,0.424896081841058,0.183698121142617,0.0300900974516267,0.0154492254436593,0.0110611609077313,0.00760090858407146,0.00889622340375573,0.378308451833704,0.483647239455233,0.0882345922799913,0.0191337920347217,0.0112987734454236,0.00894204367269968,0.00496229710949504,0.00547281016873147
"O95208",0.315102491221663,0.265224181971275,0.154709208216338,0.0648183388506474,0.0451470433626719,0.0445294026439188,0.0482890208190033,0.0621803129144827,0.206313716616997,0.197945303965229,0.181221489661804,0.0881939873807477,0.0695696375545764,0.0778250445750947,0.0792718166332371,0.099659003612314,0.376817024008434,0.179303705299373,0.110841101032043,0.0556761117094952,0.0536925182038552,0.0609525719818858,0.0613601453626448,0.101356822402268
"O95210",0.432241442836564,0.383609925096132,0.126909136969711,0.0287133194141622,0.00987314063903833,0.00767216692062135,0.00586219661329605,0.00511867151047557,0.35046767731879,0.354136820079811,0.176959078285695,0.0518502193431509,0.0296601500667147,0.0124022480909462,0.0109074718405416,0.01361633497435,0.62424346996284,0.241689889198532,0.0646454860498275,0.0348545739241487,0.0161791305305428,0.00941917500527975,0.00556762111844067,0.00340065421038869
"O95218",0.205097988910259,0.0694240784183429,0.162687086751105,0.213031922021858,0.132662226109575,0.0729484426775425,0.0662943586853057,0.0778538964260118,0.142130347558876,0.0831513301613978,0.181279410448087,0.242616072970178,0.128294910356381,0.0822204570036272,0.0620277322369893,0.0782797392644633,0.146962340310077,0.0414976391374979,0.161555436080653,0.229652996941736,0.155332515043504,0.105448348929731,0.0869874508959898,0.0725632726608116
"O95219",0.695109306243467,0.052499490139826,0.0444384929152068,0.0364377188903251,0.0359220315376177,0.0350412468230788,0.0365685382122869,0.0639831752381921,0.443419306500574,0.0818390836309582,0.0975663105089895,0.0678863446288844,0.0727711670364608,0.0768712530671384,0.0684504992429949,0.0911960353839997,0.669215024213452,0.0578119145143453,0.0452535885813287,0.0374847320001428,0.0385292521570245,0.0459553536300225,0.0404949790930187,0.065255155810665
"O95229",0.227444038483839,0.0647443072424695,0.0995260181975756,0.116852425967939,0.115534112745883,0.101466878911964,0.107347334567511,0.167084883882819,0.110061497747649,0.0546030850803856,0.0951018284401266,0.131830192830148,0.155205845653969,0.140222638008114,0.130000262201288,0.182974650038319,0.292986686472583,0.051590442535392,0.0949517182267622,0.101032619200101,0.0856571629971968,0.122082389206454,0.108682021526697,0.143016959834814
"O95232",0.113253647275748,0.0516818433176976,0.126120109628912,0.297412996422219,0.164098039574019,0.0944555987553379,0.0817595848963166,0.0712181801297493,0.082279817069722,0.0426858119140613,0.135968872323048,0.344576012883427,0.177361604654013,0.0951716148875988,0.0536371406200878,0.068319125648042,0.0965547660974048,0.0488469702170076,0.123298072183791,0.289804882824495,0.194809419330708,0.103205207425435,0.0726106481436792,0.0708700337774801
"O95235",0.0358181207548235,0.0980131163704269,0.0700939980870381,0.233293151293777,0.146238894202144,0.136827233174672,0.135945833725635,0.143769652391484,0.0775638946003531,0.0881338582113113,0.0627536354454594,0.228703864754295,0.147621352363747,0.134598603094512,0.130452151835989,0.130172639694333,0.0676970566005078,0.113812396282004,0.0852722024184189,0.284629247651454,0.175321083006673,0.104676143430591,0.0820117048025629,0.0865801658077882
"O95239",0.0402133733176252,0.0367257079949009,0.0483947002013216,0.156081313389236,0.204197897234734,0.16952284493016,0.163504997832028,0.181359165099994,0.0344537013462614,0.0306415499683804,0.0358609006659796,0.108326048666159,0.216946953434314,0.207412043051196,0.173297676132535,0.193061126735174,0.0356266636120622,0.0282683300406507,0.0471788338636582,0.13390277695583,0.18049672129291,0.208143183659007,0.187315599732595,0.179067890843287
"O95248",0.346343637414934,0.130587640271118,0.041157313731798,0.024097305715611,0.0429668065790773,0.110592087441927,0.152294720486739,0.151960488358796,0.218764450956585,0.142841506143306,0.0721165563623238,0.0321588720218458,0.0355912512592924,0.104936557973483,0.210656504366007,0.182934300917156,0.283994047823942,0.164596675502138,0.051293411332478,0.0291801245926439,0.0321418010029315,0.0951256477246772,0.156668423842514,0.186999868178676
"O95251",0.0540422796949033,0.101230266445277,0.0859897540775949,0.356797644951208,0.163284862396655,0.0836933960573373,0.0761341521017376,0.0788276442752871,0.0544409085964737,0.0429234284302255,0.0689262140495337,0.345370760304432,0.203697042228306,0.111322610888031,0.0768281288076774,0.0964909066953207,0.0303654367508633,0.0363512952399867,0.0971419719661646,0.354984721339568,0.214476469314738,0.0990042989228856,0.0816509826567999,0.0860248238089935
"O95260",0.0714589694538588,0.0525810014825765,0.060468313883432,0.098870090417824,0.144992883754863,0.143717893108682,0.171506226315968,0.256404621582797,0.0419279229249753,0.0352148568046812,0.0478142392288893,0.0912609216248947,0.14608806191578,0.182661171509753,0.185212757404639,0.269820068586388,0.0564234738033867,0.0303188329385901,0.0485930921543594,0.085051559095817,0.125058035822166,0.191740220026386,0.174264057901772,0.288550728257523
"O95273",0.205318769220295,0.0487676186561607,0.195147218400212,0.15835739504461,0.0930549978352695,0.0678107197502505,0.093435504647875,0.138107776445328,0.0734476593850421,0.0487765170005426,0.136381380659299,0.222552241696573,0.161953403865561,0.120835329379,0.108909401219655,0.127144066794327,0.185853318704381,0.0585039107738335,0.184143300310994,0.151564059968426,0.104958794194602,0.102967722258668,0.0780986049811463,0.13391028880795
"O95292",0.340563457219127,0.448957916226471,0.12807890720668,0.0415163476308992,0.0168056283496824,0.0106178162099081,0.00805863906293637,0.00540128809429536,0.39502221455453,0.331738594168288,0.167777609282929,0.0609869825242698,0.0217025817126372,0.00987513603517304,0.00569510134971066,0.00720178037246235,0.590758483342218,0.246878997787306,0.076838765958954,0.0390034775269479,0.0213791816506791,0.0119066308690819,0.00733959936556228,0.00589486349925021
"O95295",0.375734635566645,0.0827238216277383,0.069538109797924,0.0922136889919521,0.0812446287915725,0.0949242027238021,0.0898507040981068,0.113770208402259,0.248929256032493,0.101668594826045,0.0940024477540753,0.114490456861208,0.112132583878275,0.110989888362237,0.103558749207006,0.114228023078661,0.640379067408519,0.0626835041720099,0.0469816074382447,0.0534588289591035,0.0542718467603932,0.0497945707699492,0.0428553022006001,0.0495752722911805
"O95297",0.442996694456981,0.426892286603559,0.0923554310632592,0.01149045708012,0.00528495223129491,0.00346803771126564,0.00208754104005848,0.0154245998134613,0.334323317100352,0.381019145770665,0.179807998723579,0.0431254531500547,0.0171769592105948,0.0159657908788907,0.0154329283851725,0.0131484067806908,0.665746373240186,0.253136782954687,0.0571869413627508,0.0117376509492395,0.0057045187592903,0.00371302720750449,0.00106041957353621,0.00171428595280536
"O95299",0.0692205672394679,0.726184101954691,0.139421963693301,0.0157201467894169,0.0107085944753928,0.0118793074693674,0.00849096968548086,0.0183743486928822,0.271420243966825,0.486027697661566,0.191393661435641,0.0293310790228939,0.00917995864910257,0.00578205407439413,0.00341593495937249,0.00344937023020482,0.324143837088281,0.532555339736729,0.0874274587480249,0.0139901711929167,0.00961500901777902,0.00749004673495759,0.00443335847990119,0.0203447790014106
"O95302",0.150900750665566,0.571704358626011,0.208446151830619,0.0208316332114531,0.0120302066390827,0.0122364979843633,0.0101422011774163,0.0137081998654886,0.31452760843539,0.379786571582751,0.208912931243737,0.0444233624220786,0.0181345089182758,0.0124484760403061,0.0101621304676137,0.0116044108898476,0.359614178222156,0.432820649118177,0.126335308198298,0.0295215857782336,0.0155302098087822,0.0135247440832035,0.0103140008455948,0.0123393239455552
"O95336",0.105722550367754,0.0608765570082817,0.128585247571731,0.128776048977731,0.104555161211601,0.115419587599788,0.156771032517795,0.199293814745318,0.0514287272681809,0.0344420289911184,0.0846875739473806,0.145696418336102,0.158292669583408,0.147536319179781,0.156770470021789,0.221145792672241,0.0830560416897721,0.0589939107613645,0.109879101641053,0.14407280348275,0.139210085201861,0.133751771017443,0.13936270904872,0.191673577157037
